studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,plantedSeedlotStockDbId,plantedSeedlotStockUniquename,plantedSeedlotCurrentCount,plantedSeedlotCurrentWeightGram,plantedSeedlotBoxName,plantedSeedlotTransactionCount,plantedSeedlotTransactionWeight,plantedSeedlotTransactionDescription,availableGermplasmSeedlotUniquenames,FHB DON content - ppm|CO_321:0001154,FHB grain incidence - %|CO_321:0001155,FHB incidence - %|CO_321:0001149,FHB severity - %|CO_321:0001440,Grain test weight - g/l|CO_321:0001210,Heading time - Julian date (JD)|CO_321:0001233,notes
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240567,18-20951,,plot,280284,ADV_Scb_21-rep3-18-20951_1354,3,3,1354,2,18,test,,,,,,,,,,,,15,10,20,,132,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240572,18-22132,,plot,280317,ADV_Scb_21-rep3-18-22132_1382,3,3,1382,19,19,test,,,,,,,,,,,,3,5,7,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240573,18-22144,,plot,280789,ADV_Scb_21-rep3-18-22144_1464,3,3,1464,16,22,test,,,,,,,,,,,,5,5,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240576,18-22767,,plot,280322,ADV_Scb_21-rep3-18-22767_1417,3,3,1417,17,20,test,,,,,,,,,,,,5,10,7,,132,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240577,18-22976,,plot,280636,ADV_Scb_21-rep3-18-22976_1485,3,3,1485,12,23,test,,,,,,,,,,,,3,5,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240578,18-23224,,plot,280330,ADV_Scb_21-rep3-18-23224_1442,3,3,1442,7,21,test,,,,,,,,,,,,5,3,7,,132,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240579,18-23760,IL18-23760,plot,280377,ADV_Scb_21-rep3-18-23760_1527,3,3,1527,18,25,test,,,,,,,,,,,,3,15,7,,136,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240580,18-23779,,plot,280285,ADV_Scb_21-rep3-18-23779_1503,3,3,1503,7,24,test,,,,,,,,,,,,8,5,10,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240586,18-24331,,plot,280301,ADV_Scb_21-rep3-18-24331_1373,3,3,1373,21,18,test,,,,,,,,,,,,20,10,20,,131,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240590,18-25521,,plot,280440,ADV_Scb_21-rep3-18-25521_1407,3,3,1407,7,20,test,,,,,,,,,,,,2,3,7,,136,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240593,18-26037,,plot,280537,ADV_Scb_21-rep3-18-26037_1378,3,3,1378,23,19,test,,,,,,,,,,,,10,3,7,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240597,18-26766,,plot,280670,ADV_Scb_21-rep3-18-26766_1499,3,3,1499,3,24,test,,,,,,,,,,,,30,18,14,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240600,18-27460,,plot,280384,ADV_Scb_21-rep3-18-27460_1460,3,3,1460,12,22,test,,,,,,,,,,,,3,3,14,,135,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240605,18-28931,IL18-28931,plot,280700,ADV_Scb_21-rep3-18-28931_1387,3,3,1387,14,19,test,,,,,,,,,,,,20,3,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240613,18-4360,,plot,280626,ADV_Scb_21-rep3-18-4360_1408,3,3,1408,8,20,test,,,,,,,,,,,,10,11,33,,135,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240619,18-4910,,plot,280504,ADV_Scb_21-rep3-18-4910_1465,3,3,1465,17,22,test,,,,,,,,,,,,2,3,14,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240623,18-5270,IL18-5270,plot,280676,ADV_Scb_21-rep3-18-5270_1393,3,3,1393,8,19,test,,,,,,,,,,,,10,3,7,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240624,18-5304,,plot,280368,ADV_Scb_21-rep3-18-5304_1391,3,3,1391,10,19,test,,,,,,,,,,,,10,7,7,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240626,18-5737,,plot,280372,ADV_Scb_21-rep3-18-5737_1420,3,3,1420,20,20,test,,,,,,,,,,,,3,5,10,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240627,18-5837,,plot,280438,ADV_Scb_21-rep3-18-5837_1467,3,3,1467,19,22,test,,,,,,,,,,,,5,8,7,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240630,18-6274,,plot,280791,ADV_Scb_21-rep3-18-6274_1497,3,3,1497,1,24,test,,,,,,,,,,,,8,20,10,,129,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240631,18-6551,,plot,280606,ADV_Scb_21-rep3-18-6551_1526,3,3,1526,19,25,test,,,,,,,,,,,,10,3,33,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240633,18-6651,,plot,280663,ADV_Scb_21-rep3-18-6651_1431,3,3,1431,18,21,test,,,,,,,,,,,,10,10,7,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240634,18-6852,IL18-6852,plot,280744,ADV_Scb_21-rep3-18-6852_1487,3,3,1487,10,23,test,,,,,,,,,,,,3,5,14,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240635,18-6860,,plot,280302,ADV_Scb_21-rep3-18-6860_1492,3,3,1492,5,23,test,,,,,,,,,,,,5,10,10,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240638,18-7320,,plot,280802,ADV_Scb_21-rep3-18-7320_1429,3,3,1429,20,21,test,,,,,,,,,,,,2,8,10,,132,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240641,18-7518,,plot,280648,ADV_Scb_21-rep3-18-7518_1423,3,3,1423,23,20,test,,,,,,,,,,,,3,5,10,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240645,18-7750,,plot,280763,ADV_Scb_21-rep3-18-7750_1521,3,3,1521,24,25,test,,,,,,,,,,,,5,3,7,,135,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240650,18-7928,,plot,280759,ADV_Scb_21-rep3-18-7928_1445,3,3,1445,4,21,test,,,,,,,,,,,,12,10,14,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240651,18-7943,,plot,280575,ADV_Scb_21-rep3-18-7943_1388,3,3,1388,13,19,test,,,,,,,,,,,,20,18,14,,130,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240659,18-8174,,plot,280391,ADV_Scb_21-rep3-18-8174_1418,3,3,1418,18,20,test,,,,,,,,,,,,2,7,14,,136,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240660,18-827,,plot,280366,ADV_Scb_21-rep3-18-827_1483,3,3,1483,14,23,test,,,,,,,,,,,,3,3,14,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240663,18-842,,plot,280485,ADV_Scb_21-rep3-18-842_1366,3,3,1366,14,18,test,,,,,,,,,,,,3,3,7,,132,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240664,18-8632,,plot,280654,ADV_Scb_21-rep3-18-8632_1409,3,3,1409,9,20,test,,,,,,,,,,,,8,5,33,,131,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240669,18-9009,,plot,280730,ADV_Scb_21-rep3-18-9009_1513,3,3,1513,17,24,test,,,,,,,,,,,,8,3,7,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240671,18-904,,plot,280288,ADV_Scb_21-rep3-18-904_1525,3,3,1525,20,25,test,,,,,,,,,,,,3,3,7,,136,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240672,18-9355,,plot,280315,ADV_Scb_21-rep3-18-9355_1376,3,3,1376,24,18,test,,,,,,,,,,,,20,7,7,,135,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240673,18-956,,plot,280620,ADV_Scb_21-rep3-18-956_1439,3,3,1439,10,21,test,,,,,,,,,,,,3,5,7,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240676,18-9724,,plot,280490,ADV_Scb_21-rep3-18-9724_1473,3,3,1473,24,23,test,,,,,,,,,,,,2,8,14,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240677,18-9949,,plot,280756,ADV_Scb_21-rep3-18-9949_1432,3,3,1432,17,21,test,,,,,,,,,,,,8,7,14,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240679,18MSFRS-18,"IL18MSFRS-18,WSC 3318",plot,280414,ADV_Scb_21-rep3-18MSFRS-18_1370,3,3,1370,18,18,test,,,,,,,,,,,,8,3,7,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240681,18MSFRS-32,,plot,280630,ADV_Scb_21-rep3-18MSFRS-32_1411,3,3,1411,11,20,test,,,,,,,,,,,,8,10,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240683,18MSFRS-50,,plot,280503,ADV_Scb_21-rep3-18MSFRS-50_1446,3,3,1446,3,21,test,,,,,,,,,,,,10,3,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240684,18MSFRS-53,,plot,280694,ADV_Scb_21-rep3-18MSFRS-53_1494,3,3,1494,3,23,test,,,,,,,,,,,,5,3,7,,132,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240685,18MSFRS-60,,plot,280531,ADV_Scb_21-rep3-18MSFRS-60_1443,3,3,1443,6,21,test,,,,,,,,,,,,3,5,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240686,18MSFRS-66,,plot,280563,ADV_Scb_21-rep3-18MSFRS-66_1516,3,3,1516,20,24,test,,,,,,,,,,,,15,3,7,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",84789,Kaskaskia,,plot,280448,ADV_Scb_21-rep3-Kaskaskia_1435,3,3,1435,14,21,test,,,,,,,,,,,,5,43,35,,138,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",84900,Pio 25R47,Pio25R47,plot,280689,ADV_Scb_21-rep3-Pio 25R47_1365,3,3,1365,13,18,check,,,,,,,,,,,,65,40,30,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",100570,Pio 25R74,"25R74,P25R74,Pio 25R74",plot,280625,ADV_Scb_21-rep3-Pio 25R74_1422,3,3,1422,22,20,test,,,,,,,,,,,,1,7,7,,138,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",100842,US16-IL-061-029,,plot,280379,ADV_Scb_21-rep3-US16-IL-061-029_1441,3,3,1441,8,21,test,,,,,,,,,,,,5,5,7,,135,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240803,US16-IL-061-032,,plot,280513,ADV_Scb_21-rep3-US16-IL-061-032_1362,3,3,1362,10,18,test,,,,,,,,,,,,3,3,7,,131,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240804,US16-IL-061-046,,plot,280674,ADV_Scb_21-rep3-US16-IL-061-046_1512,3,3,1512,16,24,test,,,,,,,,,,,,3,10,10,,130,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240805,US16-IL-061-068,,plot,280562,ADV_Scb_21-rep3-US16-IL-061-068_1440,3,3,1440,9,21,test,,,,,,,,,,,,5,3,7,,129,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",101077,US16-IL-061-074,,plot,280380,ADV_Scb_21-rep3-US16-IL-061-074_1380,3,3,1380,21,19,test,,,,,,,,,,,,8,3,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240806,US16-IL-061-075,,plot,280783,ADV_Scb_21-rep3-US16-IL-061-075_1386,3,3,1386,15,19,test,,,,,,,,,,,,10,5,7,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240807,US16-IL-061-077,,plot,280547,ADV_Scb_21-rep3-US16-IL-061-077_1433,3,3,1433,16,21,test,,,,,,,,,,,,20,3,7,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240809,US16-IL-061-100,,plot,280355,ADV_Scb_21-rep3-US16-IL-061-100_1364,3,3,1364,12,18,test,,,,,,,,,,,,5,3,7,,136,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240810,US16-IL-061-102,,plot,280339,ADV_Scb_21-rep3-US16-IL-061-102_1495,3,3,1495,2,23,test,,,,,,,,,,,,5,10,10,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",100989,US16-IL-061-132,,plot,280320,ADV_Scb_21-rep3-US16-IL-061-132_1456,3,3,1456,8,22,test,,,,,,,,,,,,2,7,7,,131,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240812,US16-IL-061-162,,plot,280351,ADV_Scb_21-rep3-US16-IL-061-162_1475,3,3,1475,22,23,test,,,,,,,,,,,,5,3,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",101069,US16-IL-062-031,WSC 2531,plot,280540,ADV_Scb_21-rep3-US16-IL-062-031_1489,3,3,1489,8,23,test,,,,,,,,,,,,5,3,7,,129,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",100894,US16-IL-062-109,WSC 2109,plot,280610,ADV_Scb_21-rep3-US16-IL-062-109_1522,3,3,1522,23,25,test,,,,,,,,,,,,3,15,33,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240814,US16-IL-063-026,,plot,280386,ADV_Scb_21-rep3-US16-IL-063-026_1471,3,3,1471,23,22,test,,,,,,,,,,,,5,3,7,,130,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240815,US16-IL-063-030,,plot,280557,ADV_Scb_21-rep3-US16-IL-063-030_1424,3,3,1424,24,20,test,,,,,,,,,,,,8,8,10,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240817,US16-IL-063-063,WSC 1663,plot,280747,ADV_Scb_21-rep3-US16-IL-063-063_1434,3,3,1434,15,21,test,,,,,,,,,,,,15,5,7,,132,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",100893,US16-IL-063-154,,plot,280408,ADV_Scb_21-rep3-US16-IL-063-154_1397,3,3,1397,4,19,test,,,,,,,,,,,,40,5,14,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240818,US16-IL-063-177,,plot,280530,ADV_Scb_21-rep3-US16-IL-063-177_1360,3,3,1360,8,18,test,,,,,,,,,,,,10,5,7,,127,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240819,US16-IL-063-234,,plot,280439,ADV_Scb_21-rep3-US16-IL-063-234_1358,3,3,1358,6,18,test,,,,,,,,,,,,5,5,7,,129,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240821,US16-IL-064-029,,plot,280415,ADV_Scb_21-rep3-US16-IL-064-029_1425,3,3,1425,24,21,test,,,,,,,,,,,,10,3,7,,135,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",101023,US16-IL-064-095,,plot,280426,ADV_Scb_21-rep3-US16-IL-064-095_1427,3,3,1427,22,21,test,,,,,,,,,,,,40,5,7,,132,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",100670,US16-IL-064-160,,plot,280742,ADV_Scb_21-rep3-US16-IL-064-160_1416,3,3,1416,16,20,test,,,,,,,,,,,,5,3,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240825,US16-IL-064-230,,plot,280551,ADV_Scb_21-rep3-US16-IL-064-230_1412,3,3,1412,12,20,test,,,,,,,,,,,,10,3,7,,131,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",100944,US16-IL-064-235,,plot,280570,ADV_Scb_21-rep3-US16-IL-064-235_1396,3,3,1396,5,19,test,,,,,,,,,,,,20,5,14,,129,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240826,US16-IL-064-248,,plot,280586,ADV_Scb_21-rep3-US16-IL-064-248_1468,3,3,1468,20,22,test,,,,,,,,,,,,10,8,33,,136,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1241,Adv_Scb_21,"UIUC Advanced Scab Trial, 2021",RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240827,US16-IL-065-010,,plot,280450,ADV_Scb_21-rep3-US16-IL-065-010_1510,3,3,1510,14,24,test,,,,,,,,,,,,3,3,7,,133,
