"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","Soil borne mosaic plant response - 0-9 Response Scale|CO_321:0501140","notes"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239475","19-14845","IL19-14845","plot","301359","SBMV_Urb_21-rep2-19-14845_2152","2","2","2152","81","4","test","","","","","","","","","","","3",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239476","19-14856","","plot","301510","SBMV_Urb_21-rep2-19-14856_2080","2","2","2080","63","4","test","","","","","","","","","","","7",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239479","19-14933","19-14933,IL19-14933","plot","301373","SBMV_Urb_21-rep2-19-14933_2121","2","2","2121","74","1","test","","","","","","","","","","","3",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239485","19-15017","IL19-15017","plot","301368","SBMV_Urb_21-rep2-19-15017_2042","2","2","2042","54","2","test","","","","","","","","","","","3",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239501","19-15327","","plot","301338","SBMV_Urb_21-rep2-19-15327_2043","2","2","2043","54","3","test","","","","","","","","","","","2",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239502","19-15330","","plot","301608","SBMV_Urb_21-rep2-19-15330_2028","2","2","2028","50","4","test","","","","","","","","","","","2",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239537","19-16129","","plot","301302","SBMV_Urb_21-rep2-19-16129_2019","2","2","2019","48","3","test","","","","","","","","","","","2",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239538","19-16136","","plot","301584","SBMV_Urb_21-rep2-19-16136_2127","2","2","2127","75","3","test","","","","","","","","","","","4",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239540","19-16142","","plot","301541","SBMV_Urb_21-rep2-19-16142_2020","2","2","2020","48","4","test","","","","","","","","","","","2",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239542","19-16152","","plot","301452","SBMV_Urb_21-rep2-19-16152_2104","2","2","2104","69","4","test","","","","","","","","","","","3",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239543","19-16176","IL19-16176","plot","301320","SBMV_Urb_21-rep2-19-16176_2045","2","2","2045","55","1","test","","","","","","","","","","","1",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239554","19-16279","","plot","301371","SBMV_Urb_21-rep2-19-16279_2066","2","2","2066","60","2","test","","","","","","","","","","","3",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239557","19-16325","","plot","301475","SBMV_Urb_21-rep2-19-16325_2086","2","2","2086","65","2","test","","","","","","","","","","","8",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239563","19-16368","","plot","301590","SBMV_Urb_21-rep2-19-16368_2156","2","2","2156","82","4","test","","","","","","","","","","","5",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239578","19-16856","","plot","301396","SBMV_Urb_21-rep2-19-16856_2076","2","2","2076","62","4","test","","","","","","","","","","","5",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239587","19-17051","","plot","301344","SBMV_Urb_21-rep2-19-17051_2087","2","2","2087","65","3","test","","","","","","","","","","","4",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239601","19-17467","","plot","301391","SBMV_Urb_21-rep2-19-17467_2065","2","2","2065","60","1","test","","","","","","","","","","","2",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239603","19-17546","IL19-17546","plot","301535","SBMV_Urb_21-rep2-19-17546_2148","2","2","2148","80","4","test","","","","","","","","","","","2",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239610","19-17662","IL19-17662","plot","301421","SBMV_Urb_21-rep2-19-17662_2096","2","2","2096","67","4","test","","","","","","","","","","","3",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239622","19-17823","","plot","301411","SBMV_Urb_21-rep2-19-17823_2099","2","2","2099","68","3","test","","","","","","","","","","","4",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239635","19-18152","","plot","301315","SBMV_Urb_21-rep2-19-18152_2026","2","2","2026","50","2","test","","","","","","","","","","","2",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239636","19-18153","IL19-18153","plot","301336","SBMV_Urb_21-rep2-19-18153_2131","2","2","2131","76","3","test","","","","","","","","","","","2",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239637","19-18156","IL19-18156","plot","301427","SBMV_Urb_21-rep2-19-18156_2071","2","2","2071","61","3","test","","","","","","","","","","","4",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239638","19-18157","","plot","301352","SBMV_Urb_21-rep2-19-18157_2145","2","2","2145","80","1","test","","","","","","","","","","","3",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239643","19-18725","IL19-18725","plot","301617","SBMV_Urb_21-rep2-19-18725_2109","2","2","2109","71","1","test","","","","","","","","","","","2",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239645","19-18826","IL19-18826","plot","301356","SBMV_Urb_21-rep2-19-18826_2095","2","2","2095","67","3","test","","","","","","","","","","","3",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239647","19-18832","","plot","301357","SBMV_Urb_21-rep2-19-18832_2006","2","2","2006","45","2","test","","","","","","","","","","","3",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239648","19-18837","IL19-18837","plot","301563","SBMV_Urb_21-rep2-19-18837_2077","2","2","2077","63","1","test","","","","","","","","","","","4",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239659","19-18957","IL19-18957","plot","301335","SBMV_Urb_21-rep2-19-18957_2151","2","2","2151","81","3","test","","","","","","","","","","","3",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239662","19-19146","","plot","301468","SBMV_Urb_21-rep2-19-19146_2091","2","2","2091","66","3","test","","","","","","","","","","","4",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239663","19-19159","","plot","301559","SBMV_Urb_21-rep2-19-19159_2130","2","2","2130","76","2","test","","","","","","","","","","","1",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239666","19-19205","IL19-19205","plot","301606","SBMV_Urb_21-rep2-19-19205_2140","2","2","2140","78","4","test","","","","","","","","","","","2",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239690","19-20069","","plot","301404","SBMV_Urb_21-rep2-19-20069_2047","2","2","2047","55","3","test","","","","","","","","","","","1",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239706","19-20348","19-20348,IL19-20348","plot","301494","SBMV_Urb_21-rep2-19-20348_2090","2","2","2090","66","2","test","","","","","","","","","","","5",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239713","19-20402","","plot","301458","SBMV_Urb_21-rep2-19-20402_2135","2","2","2135","77","3","test","","","","","","","","","","","4",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239726","19-20648","","plot","301416","SBMV_Urb_21-rep2-19-20648_2007","2","2","2007","45","3","test","","","","","","","","","","","4",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239752","19-21467","IL19-21467","plot","301496","SBMV_Urb_21-rep2-19-21467_2103","2","2","2103","69","3","test","","","","","","","","","","","3",""
